REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,UNIT_MULT
LVA,F12,T,2012,791.9,0
LVA,F12,T,2013,952.8,0
LVA,F11,T,2013,69700.0,0
LVA,F11,T,2014,72900.0,0
LVA,F12,T,2014,1062.1,0
GRC,F12,T,2012,224.6,0
GRC,F11,T,2012,175445.0,0
GRC,F11,T,2013,182534.0,0
GRC,F12,T,2013,224.6,0
GRC,F12,T,2014,224.6,0
GRC,F11,T,2014,180931.0,0
ROU,F11,T,2012,289963.0,0
ROU,F11,T,2013,344468.0,0
ROU,F11,T,2014,303562.0,0
MLT,F11,T,2012,635.6,0
MLT,F11,T,2013,635.6,0
MLT,F11,T,2014,635.6,0
FIN,F11,T,2012,138900.0,0
FIN,F12,T,2012,658.5,0
FIN,F12,T,2013,658.5,0
FIN,F11,T,2013,138136.0,0
FIN,F11,T,2014,147373.0,0
FIN,F12,T,2014,658.5,0
BGR,F11,T,2012,235386.0,0
BGR,F12,T,2012,828.4,0
BGR,F12,T,2013,650.5,0
BGR,F11,T,2013,258856.0,0
BGR,F11,T,2014,322004.0,0
BGR,F12,T,2014,638.2,0
BEL,F11,T,2012,144682.5,0
BEL,F12,T,2012,4654.4,0
BEL,F12,T,2013,4677.4,0
BEL,F11,T,2013,143614.7,0
BEL,F11,T,2014,144785.3,0
BEL,F12,T,2014,4807.9,0
AUT,F12,T,2012,3601.4,0
AUT,F12,T,2013,3669.3,0
AUT,F12,T,2014,4885.3,0
AUT,F12,T,2015,3651.1,0
AUT,F12,T,2016,3488.8,0
AUT,F12,T,2017,3722.3,0
AUT,F12,T,2018,3577.9,0
AUT,F12,T,2019,3612.2,0
CZE,F12,T,2012,3885.5,0
CZE,F12,T,2013,4585.5,0
CZE,F12,T,2014,6685.5,0
CZE,F12,T,2015,6700.9,0
CZE,F12,T,2016,6700.9,0
CZE,F12,T,2017,6700.9,0
CZE,F12,T,2018,6700.9,0
CZE,F12,T,2019,6700.9,0
FIN,F12,T,2015,219.3,0
FIN,F12,T,2016,219.3,0
FIN,F12,T,2017,1890.4,0
FIN,F12,T,2018,1890.4,0
FIN,F12,T,2019,1868.3,0
FRA,F12,T,2012,20280.0,0
FRA,F12,T,2013,20280.0,0
FRA,F12,T,2014,20280.0,0
FRA,F12,T,2015,20280.0,0
FRA,F12,T,2016,12096.0,0
FRA,F12,T,2017,12096.0,0
FRA,F12,T,2018,12096.0,0
FRA,F12,T,2019,12096.0,0
DEU,F12,T,2012,27285.0,0
DEU,F12,T,2013,26237.9,0
DEU,F12,T,2014,26278.7,0
DEU,F12,T,2015,22099.8,0
DEU,F12,T,2016,24427.17,0
DEU,F12,T,2017,20935.24,0
DEU,F12,T,2018,19914.4,0
DEU,F12,T,2019,20524.5,0
HUN,F12,T,2012,269.7,0
HUN,F12,T,2013,453.3,0
HUN,F12,T,2014,215.4,0
HUN,F12,T,2015,285.0,0
HUN,F12,T,2016,285.0,0
HUN,F12,T,2017,335.0,0
IRL,F12,T,2012,1940.7,0
IRL,F12,T,2013,1728.7,0
IRL,F12,T,2014,1959.3,0
IRL,F12,T,2015,2026.6,0
IRL,F12,T,2016,1839.0,0
IRL,F12,T,2017,1905.4,0
JPN,F12,T,2012,50382.0,0
JPN,F12,T,2013,53514.0,0
JPN,F12,T,2014,56772.0,0
JPN,F12,T,2015,63450.0,0
JPN,F12,T,2016,67068.0,0
LVA,F12,T,2018,912.8,0
LVA,F12,T,2019,965.8,0
NLD,F12,T,2012,2941.5,0
NLD,F12,T,2013,3117.3,0
NLD,F12,T,2014,2920.6,0
NLD,F12,T,2015,2635.4,0
NLD,F12,T,2016,2792.3,0
NLD,F12,T,2017,2753.0,0
NLD,F12,T,2018,3136.8,0
NLD,F12,T,2019,4490.9,0
NOR,F12,T,2012,245.0,0
NOR,F12,T,2013,289.0,0
NOR,F12,T,2014,274.0,0
NOR,F12,T,2015,248.0,0
NOR,F12,T,2016,230.0,0
POL,F12,T,2012,3460.8,0
POL,F12,T,2013,3144.0,0
POL,F12,T,2014,3076.8,0
POL,F12,T,2015,3038.4,0
POL,F12,T,2016,3213.6,0
POL,F12,T,2017,3026.4,0
POL,F12,T,2018,3221.0,0
POL,F12,T,2019,3405.6,0
PRT,F12,T,2012,520.6,0
PRT,F12,T,2013,373.8,0
PRT,F12,T,2014,160.3,0
PRT,F12,T,2015,184.9,0
PRT,F12,T,2016,138.5,0
PRT,F12,T,2017,84.3,0
PRT,F12,T,2018,23.9,0
PRT,F12,T,2019,76.1,0
SVK,F12,T,2012,0.9,0
SVK,F12,T,2013,0.4,0
SVK,F12,T,2016,5.8,0
SVK,F12,T,2017,65.3,0
SVK,F12,T,2018,648.8,0
SVK,F12,T,2019,673.8,0
SVN,F12,T,2012,81.5,0
SVN,F12,T,2013,91.0,0
SVN,F12,T,2014,103.6,0
SVN,F12,T,2015,110.2,0
SVN,F12,T,2016,124.3,0
SVN,F12,T,2017,94.3,0
SVN,F12,T,2018,151.8,0
SVN,F12,T,2019,151.8,0
ESP,F12,T,2012,48397.9,0
ESP,F12,T,2013,48659.6,0
ESP,F12,T,2014,47871.0,0
ESP,F12,T,2015,48159.5,0
ESP,F12,T,2016,48159.5,0
ESP,F12,T,2017,48159.5,0
SWE,F12,T,2012,2867.2,0
SWE,F12,T,2013,2767.2,0
SWE,F12,T,2014,2843.0,0
SWE,F12,T,2015,2743.0,0
SWE,F12,T,2016,3267.0,0
SWE,F12,T,2017,3425.0,0
SWE,F12,T,2018,3896.7,0
SWE,F12,T,2019,3838.7,0
CHE,F12,T,2012,1009.0,0
CHE,F12,T,2013,1093.0,0
CHE,F12,T,2014,1123.8,0
CHE,F12,T,2015,1187.4,0
CHE,F12,T,2016,1310.8,0
CHE,F12,T,2017,1342.3,0
CHE,F12,T,2018,1373.8,0
CHE,F12,T,2019,1460.8,0
GBR,F12,T,2012,31029.0,0
GBR,F12,T,2013,29124.0,0
GBR,F12,T,2014,30508.0,0
GBR,F12,T,2015,30514.0,0
GBR,F12,T,2016,30508.0,0
GBR,F12,T,2017,30507.1,0
USA,F12,T,2012,1428.5,0
USA,F12,T,2013,3787.496,0
USA,F12,T,2014,3266.319,0
USA,F12,T,2015,3225.0,0
USA,F12,T,2016,3239.5,0
USA,F12,T,2017,3221.5,0
USA,F12,T,2018,3221.5,0
USA,F12,T,2019,3221.5,0
HRV,F12,T,2012,37.3,0
HRV,F12,T,2013,61.1,0
HRV,F12,T,2014,35.8,0
HRV,F12,T,2015,51.5,0
HRV,F12,T,2016,60.6,0
HRV,F12,T,2017,50.3,0
HRV,F12,T,2018,66.7,0
HRV,F12,T,2019,22.6,0
AUS,F11,T,2012,353188.0,0
AUS,F11,T,2013,359040.0,0
AUS,F11,T,2014,399784.0,0
AUS,F11,T,2015,419408.0,0
AUS,F11,T,2016,386980.0,0
AUS,F11,T,2017,439516.0,0
AUS,F11,T,2018,400224.0,0
AUS,F11,T,2019,406076.0,0
AUS,F11,T,2020,346852.0,0
AUT,F11,T,2012,11432.8,0
AUT,F11,T,2013,12942.8,0
AUT,F11,T,2014,14283.8,0
AUT,F11,T,2015,13810.3,0
AUT,F11,T,2016,13548.0,0
AUT,F11,T,2017,13801.2,0
AUT,F11,T,2018,12421.7,0
AUT,F11,T,2019,11564.6,0
CAN,F11,T,2012,351560.0,0
CAN,F11,T,2013,367840.0,0
CAN,F11,T,2014,389400.0,0
CAN,F11,T,2015,417560.0,0
CAN,F11,T,2016,451000.0,0
CAN,F11,T,2017,427680.0,0
CAN,F11,T,2018,497200.0,0
CAN,F11,T,2019,531080.0,0
CAN,F11,T,2020,495880.0,0
COL,F11,T,2012,91960.0,0
COL,F11,T,2013,77880.0,0
COL,F11,T,2014,77088.0,0
COL,F11,T,2015,99220.0,0
COL,F11,T,2016,99616.0,0
COL,F11,T,2017,89584.0,0
COL,F11,T,2018,77880.0,0
COL,F11,T,2019,60544.0,0
COL,F11,T,2020,79596.0,0
CRI,F11,T,2012,9900.0,0
CRI,F11,T,2013,10340.0,0
CRI,F11,T,2014,17204.0,0
CRI,F11,T,2015,8184.0,0
CRI,F11,T,2016,3564.0,0
CRI,F11,T,2017,9636.0,0
CRI,F11,T,2018,13024.0,0
CRI,F11,T,2019,7656.0,0
CRI,F11,T,2020,9460.0,0
CZE,F11,T,2012,18713.1,0
CZE,F11,T,2013,18201.4,0
CZE,F11,T,2014,20070.1,0
CZE,F11,T,2015,21221.0,0
CZE,F11,T,2016,20715.9,0
CZE,F11,T,2017,24158.6,0
CZE,F11,T,2018,22459.0,0
CZE,F11,T,2019,25337.0,0
EST,F11,T,2012,2955.0,0
FIN,F11,T,2015,10983.0,0
FIN,F11,T,2016,9828.5,0
FIN,F11,T,2017,12252.0,0
FIN,F11,T,2018,11033.0,0
FIN,F11,T,2019,11384.0,0
FRA,F11,T,2012,189633.1,0
FRA,F11,T,2013,217164.6,0
FRA,F11,T,2014,206798.4,0
FRA,F11,T,2015,187656.5,0
FRA,F11,T,2016,191677.0,0
FRA,F11,T,2017,187931.0,0
FRA,F11,T,2018,190597.0,0
FRA,F11,T,2019,181620.0,0
DEU,F11,T,2012,107880.0,0
DEU,F11,T,2013,124073.4,0
DEU,F11,T,2014,123998.7,0
DEU,F11,T,2015,131502.9,0
DEU,F11,T,2016,125642.56,0
DEU,F11,T,2017,100893.65,0
DEU,F11,T,2018,91047.0,0
DEU,F11,T,2019,87830.0,0
HUN,F11,T,2012,25934.0,0
HUN,F11,T,2013,35708.1,0
HUN,F11,T,2014,34365.0,0
HUN,F11,T,2015,35063.2,0
HUN,F11,T,2016,38474.1,0
HUN,F11,T,2017,48029.9,0
ISL,F11,T,2012,1370.16,0
ISL,F11,T,2013,1394.8,0
ISL,F11,T,2014,1804.0,0
ISL,F11,T,2015,1672.0,0
ISL,F11,T,2016,1478.4,0
ISL,F11,T,2017,2200.0,0
ISL,F11,T,2018,1936.0,0
ISL,F11,T,2019,1320.0,0
ISL,F11,T,2020,1320.0,0
ISL,F11,T,2021,880.0,0
IRL,F11,T,2012,27421.0,0
IRL,F11,T,2013,36986.0,0
IRL,F11,T,2014,35584.0,0
IRL,F11,T,2015,36551.0,0
IRL,F11,T,2016,37074.0,0
IRL,F11,T,2017,41893.0,0
JPN,F11,T,2012,173800.0,0
JPN,F11,T,2013,158400.0,0
JPN,F11,T,2014,155760.0,0
JPN,F11,T,2015,144320.0,0
JPN,F11,T,2016,132000.0,0
KOR,F11,T,2012,40040.0,0
KOR,F11,T,2013,39160.0,0
KOR,F11,T,2014,39160.0,0
KOR,F11,T,2015,38870.92,0
KOR,F11,T,2016,40492.32,0
KOR,F11,T,2017,38276.48,0
KOR,F11,T,2018,38266.36,0
KOR,F11,T,2019,35114.64,0
KOR,F11,T,2020,34869.12,0
LVA,F11,T,2016,11111.0,0
LVA,F11,T,2017,11300.0,0
LVA,F11,T,2018,11481.0,0
LVA,F11,T,2019,11712.0,0
LTU,F11,T,2018,22425.0,0
LTU,F11,T,2019,22960.0,0
MEX,F11,T,2012,132000.0,0
MEX,F11,T,2013,131164.0,0
MEX,F11,T,2014,168212.0,0
MEX,F11,T,2015,158752.0,0
MEX,F11,T,2016,169048.0,0
MEX,F11,T,2017,183832.0,0
MEX,F11,T,2018,192060.0,0
MEX,F11,T,2019,179212.0,0
MEX,F11,T,2020,213840.0,0
NLD,F11,T,2012,4611.0,0
NLD,F11,T,2013,3984.0,0
NLD,F11,T,2014,5869.0,0
NLD,F11,T,2015,3736.0,0
NLD,F11,T,2016,6011.0,0
NLD,F11,T,2017,5416.0,0
NLD,F11,T,2018,5429.0,0
NLD,F11,T,2019,4488.0,0
NZL,F11,T,2012,127160.0,0
NZL,F11,T,2013,119240.0,0
NZL,F11,T,2014,132440.0,0
NZL,F11,T,2015,128040.0,0
NZL,F11,T,2016,118360.0,0
NZL,F11,T,2017,133760.0,0
NZL,F11,T,2018,136400.0,0
NZL,F11,T,2019,134640.0,0
NZL,F11,T,2020,132440.0,0
NZL,F11,T,2021,117480.0,0
NOR,F11,T,2012,8350.0,0
NOR,F11,T,2013,8455.0,0
NOR,F11,T,2014,8405.0,0
NOR,F11,T,2015,9276.0,0
NOR,F11,T,2016,9097.0,0
POL,F11,T,2012,162023.9,0
POL,F11,T,2013,168914.9,0
POL,F11,T,2014,149044.1,0
POL,F11,T,2015,132659.7,0
POL,F11,T,2016,142404.8,0
POL,F11,T,2017,150288.7,0
POL,F11,T,2018,147994.0,0
POL,F11,T,2019,150092.0,0
PRT,F11,T,2012,14476.8,0
PRT,F11,T,2013,17288.9,0
PRT,F11,T,2014,18455.6,0
PRT,F11,T,2015,20158.7,0
PRT,F11,T,2016,19037.3,0
PRT,F11,T,2017,17933.5,0
PRT,F11,T,2018,16980.4,0
PRT,F11,T,2019,16643.8,0
SVK,F11,T,2012,10017.7,0
SVK,F11,T,2013,10445.7,0
SVK,F11,T,2014,10796.4,0
SVK,F11,T,2015,11444.5,0
SVK,F11,T,2016,12931.2,0
SVK,F11,T,2017,10132.9,0
SVK,F11,T,2018,11209.0,0
SVK,F11,T,2019,11392.0,0
SVN,F11,T,2012,3882.0,0
